Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/10/03 18:00:00,13924.616048582877,0.0,36982.27728684323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13924.616048582877,13924.616048582877,0.0,15471.79560953653,0.0,13924.616048582877,15471.79560953653
2019/10/03 19:00:00,14517.022123024048,0.0,36268.11151460251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14517.022123024048,14517.022123024048,0.0,16130.024581137832,0.0,14517.022123024048,16130.024581137832
2019/10/03 20:00:00,13727.7328906135,0.0,32024.250864684018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13727.7328906135,13727.7328906135,0.0,15253.03654512611,0.0,13727.7328906135,15253.03654512611
2019/10/03 21:00:00,12722.478342161172,0.0,33589.08765841454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12722.478342161172,12722.478342161172,0.0,14136.087046845743,0.0,12722.478342161172,14136.087046845743
2019/10/03 22:00:00,10342.802105582992,0.0,29739.618398046983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10342.802105582992,10342.802105582992,0.0,11492.002339536657,0.0,10342.802105582992,11492.002339536657
2019/10/03 23:00:00,7241.609993224457,0.0,23850.024684850527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7241.609993224457,7241.609993224457,0.0,8046.233325804951,0.0,7241.609993224457,8046.233325804951
2019/10/04 00:00:00,4549.885630229557,0.0,18141.646686578923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4549.885630229557,4549.885630229557,0.0,5055.428478032842,0.0,4549.885630229557,5055.428478032842
2019/10/04 01:00:00,3444.6571981340558,0.0,4020.0294386414243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444.6571981340558,3444.6571981340558,0.0,3827.396886815617,0.0,3444.6571981340558,3827.396886815617
2019/10/04 02:00:00,3843.099870381417,0.0,5856.686935607435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3843.099870381417,3843.099870381417,0.0,4270.110967090464,0.0,3843.099870381417,4270.110967090464
2019/10/04 03:00:00,3281.776238411199,0.0,4164.770410432444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281.776238411199,3281.776238411199,0.0,3646.41804267911,0.0,3281.776238411199,3646.41804267911
2019/10/04 04:00:00,4741.060978584378,0.0,7854.133573768464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4741.060978584378,4741.060978584378,0.0,5267.845531760421,0.0,4741.060978584378,5267.845531760421
2019/10/04 05:00:00,5445.2650757959045,0.0,7893.669504939491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5445.2650757959045,5445.2650757959045,0.0,6050.294528662116,0.0,5445.2650757959045,6050.294528662116
2019/10/04 06:00:00,9762.766867306182,0.0,26288.197494828582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9762.766867306182,9762.766867306182,0.0,10847.518741451311,0.0,9762.766867306182,10847.518741451311
2019/10/04 07:00:00,10562.373673299428,0.0,35990.634626099745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10562.373673299428,10562.373673299428,0.0,11735.970748110474,0.0,10562.373673299428,11735.970748110474
2019/10/04 08:00:00,12222.543495560907,0.0,39647.37789335984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12222.543495560907,12222.543495560907,0.0,13580.603883956566,0.0,12222.543495560907,13580.603883956566
2019/10/04 09:00:00,13159.32107951733,0.0,37785.493357423904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13159.32107951733,13159.32107951733,0.0,14621.467866130366,0.0,13159.32107951733,14621.467866130366
2019/10/04 10:00:00,14438.033812942176,0.0,41628.78128592259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14438.033812942176,14438.033812942176,0.0,16042.25979215797,0.0,14438.033812942176,16042.25979215797
2019/10/04 11:00:00,15493.488988283727,0.0,43013.74504206123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15493.488988283727,15493.488988283727,0.0,17214.987764759695,0.0,15493.488988283727,17214.987764759695
2019/10/04 12:00:00,14728.004778011138,0.0,40468.89595138929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14728.004778011138,14728.004778011138,0.0,16364.449753345707,0.0,14728.004778011138,16364.449753345707
2019/10/04 13:00:00,14823.229364650275,0.0,37950.189897018776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14823.229364650275,14823.229364650275,0.0,16470.254849611418,0.0,14823.229364650275,16470.254849611418
2019/10/04 14:00:00,14233.369547986302,0.0,39929.644306841976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14233.369547986302,14233.369547986302,0.0,15814.855053318113,0.0,14233.369547986302,15814.855053318113
2019/10/04 15:00:00,14191.02125163843,0.0,40951.474711246665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14191.02125163843,14191.02125163843,0.0,15767.801390709365,0.0,14191.02125163843,15767.801390709365
2019/10/04 16:00:00,14562.781346833008,0.0,42053.83742718821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14562.781346833008,14562.781346833008,0.0,16180.868163147785,0.0,14562.781346833008,16180.868163147785
2019/10/04 17:00:00,14497.587598495335,0.0,41225.22072734547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14497.587598495335,14497.587598495335,0.0,16108.430664994818,0.0,14497.587598495335,16108.430664994818
2019/10/04 18:00:00,13599.14276534916,0.0,38186.13176047895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13599.14276534916,13599.14276534916,0.0,15110.15862816573,0.0,13599.14276534916,15110.15862816573
2019/10/04 19:00:00,14422.13848246925,0.0,36623.76352390027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14422.13848246925,14422.13848246925,0.0,16024.598313854724,0.0,14422.13848246925,16024.598313854724
2019/10/04 20:00:00,13385.69698762883,0.0,32802.61143105352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13385.69698762883,13385.69698762883,0.0,14872.996652920923,0.0,13385.69698762883,14872.996652920923
2019/10/04 21:00:00,12299.130066698855,0.0,34309.13464732905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12299.130066698855,12299.130066698855,0.0,13665.700074109838,0.0,12299.130066698855,13665.700074109838
2019/10/04 22:00:00,9879.077833007788,0.0,29638.636692604403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9879.077833007788,9879.077833007788,0.0,10976.753147786429,0.0,9879.077833007788,10976.753147786429
2019/10/04 23:00:00,7017.833075656601,0.0,24846.34831544139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7017.833075656601,7017.833075656601,0.0,7797.592306285112,0.0,7017.833075656601,7797.592306285112
2019/10/05 00:00:00,4450.643707108214,0.0,17696.013076375875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.643707108214,4450.643707108214,0.0,4945.159674564683,0.0,4450.643707108214,4945.159674564683
2019/10/05 01:00:00,3355.937013863753,0.0,4224.361178998605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355.937013863753,3355.937013863753,0.0,3728.818904293059,0.0,3355.937013863753,3728.818904293059
2019/10/05 02:00:00,3784.203615437581,0.0,5984.125294615553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.203615437581,3784.203615437581,0.0,4204.670683819534,0.0,3784.203615437581,4204.670683819534
2019/10/05 03:00:00,3140.9660896556265,0.0,4481.275143552033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.9660896556265,3140.9660896556265,0.0,3489.962321839585,0.0,3140.9660896556265,3489.962321839585
2019/10/05 04:00:00,4082.995956467488,0.0,7662.737652692284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4082.995956467488,4082.995956467488,0.0,4536.662173852765,0.0,4082.995956467488,4536.662173852765
2019/10/05 05:00:00,4445.051868082763,0.0,7645.546187314504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4445.051868082763,4445.051868082763,0.0,4938.946520091959,0.0,4445.051868082763,4938.946520091959
2019/10/05 06:00:00,8566.511267236474,0.0,27238.50984725542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8566.511267236474,8566.511267236474,0.0,9518.34585248497,0.0,8566.511267236474,9518.34585248497
2019/10/05 07:00:00,7591.258302629148,0.0,34856.99992394929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591.258302629148,7591.258302629148,0.0,8434.73144736572,0.0,7591.258302629148,8434.73144736572
2019/10/05 08:00:00,9981.256120303467,0.0,38144.439424035714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9981.256120303467,9981.256120303467,0.0,11090.284578114964,0.0,9981.256120303467,11090.284578114964
2019/10/05 09:00:00,11704.751199668315,0.0,37332.727229953154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11704.751199668315,11704.751199668315,0.0,13005.279110742573,0.0,11704.751199668315,13005.279110742573
2019/10/05 10:00:00,13258.176051745222,0.0,41746.97666120443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13258.176051745222,13258.176051745222,0.0,14731.306724161357,0.0,13258.176051745222,14731.306724161357
2019/10/05 11:00:00,13821.617891947257,0.0,44211.92713214603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13821.617891947257,13821.617891947257,0.0,15357.35321327473,0.0,13821.617891947257,15357.35321327473
2019/10/05 12:00:00,13176.662466632974,0.0,42058.44632197565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13176.662466632974,13176.662466632974,0.0,14640.736074036638,0.0,13176.662466632974,14640.736074036638
2019/10/05 13:00:00,13064.827213015586,0.0,39763.222874908075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13064.827213015586,13064.827213015586,0.0,14516.474681128426,0.0,13064.827213015586,14516.474681128426
2019/10/05 14:00:00,12660.140640411946,0.0,40096.502622423795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12660.140640411946,12660.140640411946,0.0,14066.822933791052,0.0,12660.140640411946,14066.822933791052
2019/10/05 15:00:00,12267.877635016834,0.0,38800.41321396046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12267.877635016834,12267.877635016834,0.0,13630.975150018701,0.0,12267.877635016834,13630.975150018701
2019/10/05 16:00:00,12912.925623488205,0.0,40775.266321270596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12912.925623488205,12912.925623488205,0.0,14347.695137209115,0.0,12912.925623488205,14347.695137209115
2019/10/05 17:00:00,13623.17788769767,0.0,41575.83870293212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13623.17788769767,13623.17788769767,0.0,15136.864319664079,0.0,13623.17788769767,15136.864319664079
2019/10/05 18:00:00,12835.186717645716,0.0,35120.345745523264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12835.186717645716,12835.186717645716,0.0,14261.318575161904,0.0,12835.186717645716,14261.318575161904
2019/10/05 19:00:00,13038.407657392634,0.0,32985.460865219626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13038.407657392634,13038.407657392634,0.0,14487.119619325145,0.0,13038.407657392634,14487.119619325145
2019/10/05 20:00:00,11715.260895207106,0.0,31508.88799602346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11715.260895207106,11715.260895207106,0.0,13016.956550230118,0.0,11715.260895207106,13016.956550230118
2019/10/05 21:00:00,11817.657584542783,0.0,32262.389358889806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11817.657584542783,11817.657584542783,0.0,13130.730649491983,0.0,11817.657584542783,13130.730649491983
2019/10/05 22:00:00,9367.07175711693,0.0,28008.992814072604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9367.07175711693,9367.07175711693,0.0,10407.857507907696,0.0,9367.07175711693,10407.857507907696
2019/10/05 23:00:00,7200.312540846639,0.0,24653.821225715634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200.312540846639,7200.312540846639,0.0,8000.347267607376,0.0,7200.312540846639,8000.347267607376
2019/10/06 00:00:00,4127.587170446139,0.0,17408.07244411427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.587170446139,4127.587170446139,0.0,4586.207967162377,0.0,4127.587170446139,4586.207967162377
2019/10/06 01:00:00,3350.857881876165,0.0,5424.425356654452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.857881876165,3350.857881876165,0.0,3723.1754243068494,0.0,3350.857881876165,3723.1754243068494
2019/10/06 02:00:00,3432.4700399577355,0.0,6151.026849529628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432.4700399577355,3432.4700399577355,0.0,3813.85559995304,0.0,3432.4700399577355,3813.85559995304
2019/10/06 03:00:00,3344.0863005367637,0.0,5931.101441362259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3344.0863005367637,3344.0863005367637,0.0,3715.651445040849,0.0,3344.0863005367637,3715.651445040849
